Sentences,Score
"-Os doy las gracias, caballero -contestó la joven.- Os estoy muy agradecida.",3
Me anunciaron en el Banco que el caballero me explicaría todos los detalles del asunto y que debo prepararme para oír noticias sorprendentes.,3
Desde luego he hecho todo lo posible para prepararme y os aseguro que siento deseos de saber de qué se trata.,4
"-Naturalmente -contestó el señor Lorry.- Yo...
Después de ligera pausa añadió, ajustándose mejor la peluca:
-Es muy difícil empezar.",4
Y se quedó silencioso en tanto que la joven arrugaba la frente.,4
"-¿No nos habremos visto antes, caballero?",3
-preguntó la joven.,4
-¿Lo creéis así?,0
-exclamó sonriendo el señor Lorry.,0
"Ella permaneció silenciosa, sin contestar y el caballero añadió:
-En vuestra patria de adopción, señorita, supongo que desearéis que os trate como
si fueseis inglesa.",3
"-Como gustéis, caballero.",3
"-Señorita Manette, yo soy hombre de negocios y con respecto a vos he de llevar a
cabo un negocio.",4
"Cuando oigáis de mis labios lo que voy a decir, tened la bondad de no ver en mi otra cosa que una máquina que habla, porque, en realidad, no seré otra cosa.",4
"Con vuestro permiso, pues, voy a referiros ahora, señorita, la historia de uno de nuestros clientes.",4
-¿Una historia?,4
"-Sí, señorita, de uno de nuestros clientes.",0
En nuestros negocios bancarios llamamos clientes a todas nuestras relaciones.,4
"Se trataba de un caballero francés; un hombre de ciencia, de grandes dotes intelectuales.",3
Un doctor.,3
-¿De Beauvais?,0
"-Sí, señorita, precisamente de Beauvais.",0
"Como el doctor Manette, vuestro padre, este caballero era de Beauvais.",3
"Y, también como el señor Manette, vuestro padre, el caballero en cuestión era muy conocido en París.",4
Tuve el honor de conocerlo allí.,4
"Nuestras relaciones eran puramente comerciales, aunque de carácter confidencial.",0
"En aquel tiempo estaba yo en nuestra casa francesa, y de ello hace... ¡oh, por lo menos, veinte años!",4
-¿En aquel tiempo?,4
¿Puedo preguntar qué tiempo era?,4
"-Hablo, señorita, de veinte años atrás.",4
Se casó con una dama inglesa... y yo era uno de sus fideicomisarios.,4
"Sus asuntos, como los de muchos otros caballeros franceses, estaban por completo en manos del Banco Tellson.",4
De la misma manera soy y he sido fideicomisario de veintenas de nuestros clientes.,4
"Estas son relaciones de negocios, señorita; no hay en ellas amistad alguna, interés particular, ni nada que se parezca a sentimiento.",4
"En el curso de mi vida comercial, he pasado de uno a otro, de la misma manera como durante el día paso de un cliente a otro; en una palabra, no tengo sentimientos.",4
Soy una máquina y nada más.,4
"Y continuando mi relación...
-Pero, caballero, me estáis refiriendo la historia de mi padre, y ahora se me ocurre que cuando murió mi madre, que solamente sobrevivió a mi padre dos años, vos fuisteis quien me llevó a Inglaterra.",4
Estoy casi segura de ello.,0
El señor Lorry tomó la manecita que avanzaba hacia él y respetuosamente la llevó a los labios.,4
"Luego, tras de arrellanarse en su silla, añadió:
-Sí, señorita, fui yo.",4
Y eso os convencerá de que realmente no tengo sentimientos y que todas mis relaciones con los clientes son puramente de negocios.,4
"Desde entonces habéis sido la pupila del Banco Tellson y yo no he procurado siquiera veros de nuevo, ocupado como estaba en otros asuntos.",4
¡Sentimentalismos!,0
"No, no tengo tiempo para ello, pues me paso la vida ocupado en mover inmensas sumas de dinero.",4
"El señor Lorry volvió a alisarse la peluca, por más que no era necesario, y continuó:
-Así, pues, señorita, lo que acabo de referir es la historia de vuestro padre.",4
Pero ahora vienen las diferencias.,0
Si vuestro padre no hubiese muerto cuando murió... ¡No os asustéis!,4
"En efecto, la joven se había sobresaltado.",4
-Os ruego -prosiguió el señor Lorry -que moderéis vuestra agitación.,4
Aquí no se trata más que de negocios.,4
"Como iba diciendo...
Pero la mirada de la joven lo descompuso de tal manera, que, tartamudeando, prosiguió:
-Como iba diciendo... Si el señor Manette no hubiese muerto, y si en vez de morir, hubiese desaparecido silenciosa y misteriosamente; si no hubiera sido muy difícil adivinar a qué temible lugar había ido a parar; sí no hubiese existido algún compatriota suyo tan temible que resultara peligroso hablar aún en voz baja de vuestro padre, es decir, sin correr el peligro de verse encerrado para siempre más en alguna olvidada prisión; si su esposa hubiera implorado del mismo rey, de la reina, de la corte y hasta de las mismas autoridades eclesiásticas, que le dieran noticias del desaparecido, aunque siempre en vano... entonces la historia de vuestro padre habría sido la misma de ese infortunado caballero, el doctor de Beauvais.",4
"-¡Continuad, caballero, os lo ruego!",3
"-Voy a proseguir, pero ¿no os faltará valor?",3
-Cualquier cosa es preferible a la incertidumbre en que me habéis dejado.,4
"-Habláis con calma y seguramente, estáis ya tranquila.",4
"Así me gusta -añadió,
aunque su actitud parecía menos complacida que sus palabras.- Se trata solamente de un negocio... de un negocio que hay que llevar a cabo.",4
"Ahora bien; si la esposa del doctor, aunque era una dama de gran valor y muy animosa, sufrió tanto por esta causa antes de que naciera su hijo...
-No fue un hijo, caballero, sino una niña.",4
"-Bien, una niña.",0
Esto no altera el negocio.,4
"Así, pues, señorita, la pobre dama sufrió tanto antes de nacer su hija, que se resolvió ahorrarle la herencia del dolor que ella había sufrido, y le hizo creer que su padre había muerto.",3
"¡No, no os arrodilléis!",3
¿Por qué os arrodilláis?,2
-Para suplicaros que me digáis la verdad.,4
"¡Oh, caballero, compadeceos de mí y decidme la verdad!",4
-Ya lo haré... pero esto no es más que un negocio.,4
Me aturrulláis y no podré seguir.,4
"Si, por ejemplo, me decís cuánto suman nueve veces nueve peniques o los chelines que hay en veinte guineas, me dejaréis más tranquilo.",4
"Sin contestar a esta pregunta, la joven hizo un esfuerzo por dominarse, y advirtiéndolo su interlocutor, exclamó:
-Bien, perfectamente.",4
Cobrad ánimo.,0
Se trata solamente de un negocio y de un buen negocio.,4
"Señorita Manette, vuestra madre tomó la resolución que he indicado, y cuando murió, con el corazón destrozado por el dolor, y sin haber dejado ni un momento de hacer indagaciones con respecto a vuestro padre, os dejó a los dos años de edad en camino de crecer hermosa, feliz y sin penas, y libre de la obscura nube que habría representado para vos la incertidumbre de no saber si vuestro padre continuaba encerrado en un calabozo y seguía sufriendo las torturas de estar enterrado en vida.",4
"Miró compasivo a los dorados cabellos de la joven, como si hubiese temido verlos con algunas hebras de plata.",4
-Ya sabéis que vuestros padres no tenían gran fortuna -añadió- y que cuanto poseían fue debidamente asegurado en favor de vuestra madre y de vos misma.,4
"No sé han hecho nuevos descubrimientos de dinero, pero...
Se detuvo sin valor para continuar y después de ligera pausa, añadió:
-Pero él, en cambio, ha sido encontrado.",4
Vive.,0
"Muy cambiado, probablemente, y convertido en una ruina, pero debemos tener esperanzas de algo mejor.",4
Lo esencial es que vive.,0
"Vuestro padre ha sido llevado a la casa de un antiguo criado en París, y allí vamos a dirigirnos.",4
"Yo para identificarle, si me es posible; y vos para devolverlo a la vida, al amor, al deber, al descanso y al bienestar.",4
"La joven se estremeció, y luego en voz baja exclamó:
-¡Voy a ver a su espectro!",4
"¡Será su espectro, pero no él!",4
"El señor Lorry acarició las manos de la joven y dijo:
-Tranquilizaos, señorita.",4
Ahora ya conocéis todo lo bueno y todo lo malo.,4
"Vamos
al encuentro del desdichado caballero, y después de un feliz viaje por mar y por tierra, os encontraréis a su lado.",4
"La joven, en el mismo tono de voz, exclamó:
-Yo he sido feliz y he gozado de libertad y nunca me ha perseguido su fantasma.",4
"-He de deciros algo más -prosiguió el señor Lorry, tratando de fijar la atención de
la joven.- Cuando le encontraron llevaba otro nombre, pues el suyo o se olvidó o alguien tuvo interés en que permaneciera ignorado.",4
"No hay por qué tratar ahora de averiguarlo, ni tampoco hay razón para indagar el por qué durante tantos años estuvo preso, ya porque se olvidaran de él o porque quisieran tenerlo encerrado hasta su

muerte.",4
Estas indagaciones serían peligrosas.,0
"Es mejor no hablar de nada de eso, por lo menos mientras estemos en Francia.",4
"Yo mismo, aunque soy súbdito inglés y empleado en el Banco Tellson, con toda la importancia que en Francia tiene la casa, evito hablar del asunto y no llevo conmigo ni un papel que a ello se refiera.",4
"Todos los poderes que me acreditan para resolver este asunto, se comprenden tan sólo en una palabra: “Resucitado”, lo cual no significa nada.",3
"Pero, ¿qué es eso?",0
"La pobrecilla, no me oye siquiera.",4
¡Señorita Manette!,0
"La joven estaba inmóvil y silenciosa, privada de sentido, con los ojos abiertos y fijos en él, como si fuese una estatua.",4
"El caballero no se atrevió a tocarla, temiendo hacerle daño, pero se apresuró a gritar pidiendo socorro.",4
"Apareció una mujer de aspecto bravío y el señor Lorry observó que era roja de cabeza a pies, pues rojo era su gorro, rojos sus cabellos y su rostro y rojo su vestido.",4
"Entró corriendo en la estancia, precediendo a los criados de la posada y sin pensarlo gran cosa dio un empujón al caballero, mandándolo a la pared más cercana.",4
-¡Eso no es una mujer!,4
-pensó el señor Lorry.,0
- Más bien parece un hombre.,4
-¿Qué hacéis ahí mirando?,0
-exclamó aquella mujer dirigiéndose a las criadas.,4
- ¿Por qué no vais en busca de lo necesario en vez de quedaros mirándome así?,4
"¡Traedme en seguida sales, agua iría y vinagre!",4
Y en cuanto a vos -añadió dirigiéndose al señor Lorry:- ¿No podíais decirle todo eso sin asustarla?,4
¡Mirad cómo la habéis dejado!,4
¡Pálida como una muerta y sin sentido!,4
¿A eso llamáis ser banquero?,4
"El señor Lorry no supo qué contestar y se quedó humildemente junto a la pared, sin atreverse casi a mirar, y la mujer tomó los remedios que habían traído los criados, ordenándoles luego que se marcharan si no querían que les dijese algo desagradable.",4
-Espero que pronto recobrará el sentido -observó el señor Lorry.,4
-No por lo que hayáis hecho -contestó la mujer.- ¡Pobrecilla mía!,4
"-Espero -añadió el señor Lorry después de nueva pausa y con la misma humildad-
que acompañaréis a la señorita Manette en su viaje a Francia.",4
-¡Sois un tonto!,0
"-exclamó la mujer.- ¿Creéis que si la Providencia hubiese
dispuesto que había de viajar por mar, me habría hecho nacer en una isla?",3
"Y como esto era de difícil contestación, el señor Jarvis Lorry se retiró para meditar.",3
"Capítulo V.- La taberna
Una gran barrica de vino se cayó en la calle y se rompió.",4
"Ocurrió el accidente al
descargarla de un carro; rodó el barril y al tropezar con el suelo se le soltaron los cercos y se desparramó el vino, en tanto que las duelas quedaban frente a una taberna, como enorme nuez rota.",4
Cuanta gente había por allí suspendió su trabajo o su pereza para ir a beberse el vino derramado.,3
"Las piedras irregulares y salientes de la calle, destinadas, al parecer, a lisiar a cuantos se acercaran a ellas, fueron la causa de que se formasen varios pequeños estanques, cada uno de los cuales se vio rodeado por algunos individuos que, arrodillados y con el hueco de sus manos, recogían y se bebían el líquido.",4
"Otros lo recogían con vasijas de barro y hasta empapando los pañuelos que las mujeres llevaban en la cabeza, para retorcerlos luego incluso sobre la abierta boca de los niños, y los que no pudieron coger el precioso líquido, se entretenían en lamer las duelas cubiertas interiormente de heces.",4
"Y tanto fue el afán de todos para que, no se escapara una sola gota del líquido y tanto barro tragaron al mismo tiempo que ingerían el vino, que la calle quedó limpísima, como si por allí hubieran pasado los barrenderos, si por milagro hubieran aparecido estos personajes desconocidos en aquella época.",4
"Mientras duró el vino hubo la mayor alegría en la calle, pero en cuanto no quedó una gota cesaron, como por ensalmo, las manifestaciones de júbilo.",4
"Todos volvieron a

sus ocupaciones y los cadavéricos rostros que salieran de las obscuras cuevas desaparecieron nuevamente en ellas.",4
"Como el vino derramado era rojo, tiñó el suelo de la estrecha calleja del barrio de San Antonio, de París.",4
"Había manchado también muchas manos y muchos rostros, y los que se entretuvieron en lamer las duelas, quedaron con manchas rojas en torno de la boca, como tigres ahítos de carne, y hasta hubo un bromista que con los dedos bañados en barro rojizo, escribió en la pared la palabra: “Sangre”.",4
Día llegaría en que este vino fuera también derramado por las calles y cuyo color rojo manchara asimismo a muchos de los que allí estaban.,4
"Nuevamente la calle volvió a su estado habitual, de que saliera un momento, y quedó triste, fría, sucia, llena de enfermedades y de miseria, de ignorancia y de hambre.",4
"En todas partes se veían pobres individuos envejecidos, debilitados y hambrientos.",4
Los niños tenían caras de viejo y hablaban con gravedad.,4
El Hambre reinaba en el barrio como dueña y señora y sus manifestaciones se advertían por doquier.,4
"Las calles eran tortuosas y estrechas, amén de sucias como muladares y las casas de que se componían estaban habitadas por gente sumida en la más negra miseria.",4
"Mas aun a pesar de todo, no faltaban ojos brillantes, labios contraídos y frentes arrugadas.",4
"En las mismas tiendas se advertía también la necesidad general, pues en las carnicerías se veían tan sólo piltrafas de carne y en las panaderías panes pequeños y groseros.",4
Los concurrentes a las tabernas bebían sus minúsculos vasos de vino o de cerveza y se hablaban confidencialmente.,4
"Nada estaba allí representado en estado floreciente, a excepción de las armerías y las tiendas en que se vendían herramientas.",4
"Los instrumentos o armas de acero eran brillantes, estaban afilados y en abundancia.",4
La calle de piso desigual carecía de aceras y estaba llena de baches.,4
"Los faroles, a grandes intervalos, colgaban de cuerdas que atravesaban de un lado a otro de la calle y por las noches apenas bastaban para disipar las sombras.",4
La taberna ante la cual se rompió el barril estaba en un rincón de la calle y tenía mejor aspecto que los demás establecimientos.,4
"El tabernero contempló la lucha por beberse el vino derramado, sin importársele gran cosa, porque como el estropicio fue causado por los que descargaban el vino, de su cuenta corría proporcionarle otro barril.",3
"De pronto sus ojos sorprendieron al bromista que escribía en la pared con los dedos y se acercó airado a él, borrando con las manos la terrible palabra que el otro trazara.",4
"El tabernero era un hombre de aspecto marcial, de cuello de toro y de unos treinta años.",4
"Debía de ser de ardiente temperamento, porque a pesar de que el día era muy frío llevaba la chaqueta colgada del hombro y las mangas de la camisa arremangadas hasta el codo.",4
La cabeza estaba cubierta solamente por su cabello negro y rizado.,4
"Por lo demás era moreno, tenía buenos ojos y la mirada decidida.",4
"Parecía de buen humor, pero de carácter implacable, resuelto y de firme voluntad.",4
"La señora Defarge, su esposa, estaba sentada en la tienda, detrás del mostrador, cuando aquél entró.",4
"Era una mujer corpulenta, de la misma edad que su marido, con ojos observadores que no parecían fijarse en nada, de manos grandes, adornadas por sortijas, rostro de facciones enérgicas y expresión de perfecta compostura.",4
"Parecía muy friolera y estaba envuelta en pieles, incluso la cabeza, aunque dejando al descubierto los pendientes.",4
"Tenía delante su labor de calceta, pero la había dejado a un lado para limpiarse los dientes con una astillita.",4
"Así ocupada, la señora Defarge no dijo nada al entrar su marido, sino que se limitó a toser ligeramente, y esto unido a un leve movimiento de sus cejas, indicó a su esposo la conveniencia de vigilar a sus clientes, pues entre ellos encontraría a alguno que había entrado mientras él estaba en la calle.",4
"En efecto, el tabernero descubrió muy pronto a un caballero de alguna edad, acompañado de una señorita, que estaban sentados en un rincón.",4
"Otros clientes estaban

allí jugando, y mientras el tabernero pasaba por detrás del mostrador observó que el caballero decía refiriéndose a él:
-Este es nuestro hombre.",4
"Diciéndose que no los conocía, el tabernero se detuvo para hablar con los tres parroquianos que bebían junto al mostrador.",4
"-¿Cómo va, Jaime?",0
-preguntó uno al tabernero.- ¿Ya se han bebido todo el vino derramado?,4
"-Hasta la última gota, Jaime -contestó el señor Defarge.",4
"En cuanto hubieron hecho el intercambio de su nombre, la señora Defarge tosió de nuevo y arqueó nuevamente las cejas.",4
"-Pocas veces -observó el segundo de los tres, dirigiéndose al señor Defarge- tienen ocasión esas bestias de probar el gusto del vino ni otra cosa que no sea el pan negro y la muerte.",4
"¿No es así, Jaime?",0
"-Tienes razón, Jaime -replicó el señor Defarge.",0
"Después de este segundo intercambio del nombre de pila, la señora Defarge tosió otra vez y nuevamente arqueó las cejas.",4
"El último de los tres dejó el vaso vacío y se limpió los labios, diciendo:
-Esos pobres animales tienen siempre en la boca otro sabor muy amargo y una vida muy dura, Jaime.",4
¿No digo bien?,0
"-Tienes razón, Jaime -contestó el señor Defarge.",0
"En aquel momento, después de este tercer intercambio del nombre de pila, la señora Defarge dejó el mondadientes, arqueó las cejas y se revolvió en su asiento.",4
-Es verdad -murmuró su marido.- Señores... mi mujer.,4
"Los tres parroquianos se descubrieron ante la señora Defarge y le hicieron una reverencia, a la que ella contestó inclinando la cabeza y examinándolos rápidamente.",4
Luego miró indiferentemente hacia la taberna y reanudó su labor de calceta.,4
-Señores -dijo su marido que la había observado con la mayor atención: -La habitación amueblada que deseabais ver está en el quinto piso.,4
"La escalera parte del patio, a la izquierda... Pero ahora recuerdo que uno de vosotros ya la conoce y puede guiar a los demás.",4
"Adiós, señores.",0
"Ellos pagaron el vino que habían bebido y salieron, y mientras el tabernero observaba a su mujer, el caballero de alguna edad avanzaba desde su rincón y manifestaba deseos de hablar a solas con el tabernero.",4
"-Con el mayor gusto, señor -contestó Defarge llevándolo hacia la puerta.",4
"La conferencia fue muy corta, pero de efectos decisivos.",4
Casi a la primera palabra el tabernero se sobresaltó y manifestó la mayor atención.,4
No había transcurrido un minuto cuando hizo una señal afirmativa y salió a la calle.,4
Entonces el caballero llamó a la joven con la mano y los dos salieron también.,4
La señora Defarge seguía haciendo calceta y no vio nada.,4
El señor Jarvis Lorry y la señorita Manette salieron así de la taberna y alcanzaron al tabernero ante la escalera a la que mandó a los tres parroquianos.,4
En la obscura entrada de la negra escalera el tabernero hincó una rodilla y llevó a sus labios la mano de la hija de su antiguo amo.,4
"Era una delicadeza, pero realizada de manera que nada tenía de delicada.",4
"En pocos segundos sufrió una gran transformación, pues en su rostro ya no había expresión alguna de buen humor ni de franqueza, sino de reserva, de cólera y de hombre peligroso.",4
-Está bastante alto -dijo secamente al señor Lorry.,4
-¿Está solo?,0
-murmuró éste.,0
-¿Quién queréis que esté con él?,0
-exclamó el tabernero.,3
-¿Está siempre solo?,0
-Sí.,0
-¿Por su deseo?,3
-Por su necesidad.,3
"Tal como estaba cuando le vi y me preguntaron si quería tenerlo
en mi casa.",4
Así está ahora.,0
-¿Está muy cambiado?,0
-¡Cambiado!,0
"El tabernero dio un puñetazo en la pared y profirió una blasfemia, lo cual fue más
elocuente para el señor Lorry que una respuesta clara.",3
"Penoso sería subir la escalera de una casa vieja de París en nuestros tiempos, pero
entonces lo era todavía más.",4
"En cada uno de los rellanos había un montón de basura depositado por los vecinos, y aquella masa en descomposición viciaba de tal manera el ambiente que apenas se podía respirar.",4
"El señor Lorry tuvo que detenerse dos veces junto a unas ventanas provistas de rejas que daban salida al mefítico ambiente; mas, por fin, llegaron a lo alto y el tabernero que los precedía sacó una llave del bolsillo.",4
-¿Está encerrado con llave?,3
-Pregunto el señor Lorry.,0
-Sí -contestó Defarge secamente.,0
-¿Creéis necesario tener tan recluido a ese pobre caballero?,3
-Considero necesario abrir con llave.,2
-¿Por qué?,0
"-Porque ha vivido tanto tiempo encerrado, que asustaría de muerte si esta puerta quedara abierta.",4
-¿Es posible?,0
-Así es.,0
"Tal diálogo, tuvo lugar en voz tan baja, que ni una de las palabras llegó a oídos de
la joven que estaba temblorosa de emoción y su rostro expresaba tal terror que el señor Lorry creyó necesario dirigirle algunas palabras para darle ánimo.",4
"-¡Valor, querida señorita, valor!",4
Lo peor habrá pasado dentro de un momento.,3
Una vez hayamos pasado esta puerta.,3
Luego empezará todo el bien que le lleváis y toda la dicha que ofreceréis al desgraciado.,4
Nuestro buen amigo Defarge nos ayudará.,0
Vamos.,0
Al doblar una de las vueltas de la escalera hallaron a tres hombres que estaban ante una puerta y mirando por el ojo de la llave.,4
Al oír los pasos de los que subían volvieron la cabeza y mostraron ser los tres parroquianos del mismo nombre que habían estado bebiendo en la taberna.,4
-Me olvidé de ellos con la sorpresa de vuestra visita -explicó el señor Defarge.,4
"- Dejadnos, amigos.",0
Tenemos que hacer.,2
Los tres emprendieron el descenso y desaparecieron.,4
"No había ya otra puerta y el tabernero se disponía a abrirla, cuando el señor Lorry le preguntó:
-¿Habéis hecho al señor Manette objeto de exhibición?",4
"-Lo dejo ver, según habréis observado, pero tan sólo a unos cuantos escogidos.",4
-¿Creéis que está bien?,0
"-Sí, lo creo.",0
-¿Quiénes son esos pocos?,4
¿Cómo los elegís?,0
"-Escojo a los que son hombres verdaderos y se llaman como yo, Jaime.",4
"Por otra
parte vos sois inglés y no me entenderíais.",4
"Miró luego por un agujero de la pared y levantando la cabeza, llamó dos o tres
veces en la puerta, sin otro objeto aparente que el de hacer ruido.",4
"Con la misma intención metió la llave ruidosamente en la cerradura y, por fin, abrió.",4
Antes de entrar dijo algo y le contestó una voz débil desde el interior.,4
"Entonces el tabernero hizo seña a

sus compañeros para que entraran y el señor Lorry cogió el brazo de la joven, pues observó que le faltaban las fuerzas.",4
-Entrad conmigo -dijo.- Todo eso no es más que... cuestión de negocio.,4
-Estoy asustada -contestó ella temblando.,0
-¿De qué?,0
-Quiero decir de él.,1
De mi padre.,4
"Apurado por el estado de la joven y por las señas que le hacía el tabernero, el señor Lorry levantó a su compañera y en brazos la hizo entrar en la habitación.",4
"Defarge quitó la llave, cerró por dentro, todo eso con tanto ruido como le fue posible, y, finalmente, echó a andar despacio hasta llegar a la ventana junto a la cual se detuvo.",4
"El lugar, evidentemente destinado a leñera, era muy obscuro, pues solamente había una ventanilla en el techo y estaba medio cerrada.",4
"Era, pues, difícil avanzar a la escasa luz reinante, pero allí, sin embargo y de espalda a la puerta, estaba un hombre de blancos cabellos, sentado en una banqueta muy baja, muy atareado en hacer zapatos.",4
"Capítulo VI.- El zapatero
-Buenos días -exclamó el señor Defarge mirando al hombre de cabellos blancos que tenía la cabeza inclinada sobre su trabajo.",4
"El interpelado levantó la cabeza y en voz baja, como distante, contestó a la salutación:
-Buenos días.",4
"-Siempre trabajando, ¿eh?",0
"Después de largo silencio, la blanca cabeza se levantó de nuevo y dijo:
-Sí, estoy trabajando.",4
"Y aquella vez, antes de inclinar de nuevo la cabeza, el anciano miró al tabernero
con sus trastornados ojos.",4
La debilidad de la voz causaba compasión y temor a un tiempo.,4
"No era la debilidad
resultante de la pérdida de fuerzas, sino que, indudablemente, se debía en gran parte al encierro y a la falta de uso.",4
Era como débil eco de un sonido muy antiguo.,4
"Hubo una pausa y luego el tabernero dijo:
-Deseo abrir un poco la ventana para que entre más luz.",3
¿Podréis resistirla?,0
"El zapatero interrumpió su labor y preguntó:
-¿Qué decís?",4
-Que si podréis resistir un poco más de luz.,3
-Tendré que resistirla si la dejáis entrar.,4
"El tabernero abrió la ventana y el rayo de luz que entró dejó ver al viejo zapatero
que tenía sobre las rodillas un zapato a medio terminar.",4
Sobre la banqueta y en el suelo estaban sus herramientas.,4
"Tenía la barba blanca, mal cortada, la cara chupada y los ojos muy brillantes.",4
"Llevaba la camisa abierta por el pecho, dejando al descubierto su piel blanca y flácida.",4
"Y tanto él como los andrajos que vestía, a causa del largo encierro habían adquirido el color amarillento del pergamino.",4
Puso una mano ante los ojos para resguardarlos de la luz y entonces se vio que los huesos de aquélla se transparentaban.,4
"No miraba al tabernero, sino que apenas dirigía los ojos a uno y otro lado, como si hubiese perdido el hábito, de asociar el espacio con el sonido.",4
-¿Vais a terminar hoy este par de zapatos?,3
-preguntó Defarge al tiempo que hacía señas al señor Lorry para que se acercara.,4
-¿Qué decís?,0
-Si vais a terminar hoy este par de zapatos.,3
Esta pregunta le recordó su labor y se inclinó nuevamente sobre ella.,4
"Mientras
tanto avanzó el señor Lorry llevando de la mano a la joven, y cuando ya hacia cosa de

un minuto que estaban al lado de Defarge, el zapatero levantó la vista.",4
"No dio muestras de sorpresa al ver a otra persona, sino que se llevó la mano a los labios y luego reanudó el trabajo.",4
-Tenéis una visita -le dijo Defarge.,4
-¿Qué decís?,0
-Que hay una visita.,4
"Mirad, este caballero es muy inteligente en calzado.",4
"Mostradle
el zapato que estáis haciendo.",4
Tomad -dijo a Lorry dándole el zapato.- Ahora -añadió dirigiéndose al zapatero -decid a este señor qué clase de calzado es éste y el nombre del que lo hace.,4
"Hubo una larga pausa y luego el pobre hombre dijo:
-He olvidado ya lo que me decíais.",4
Repetídmelo.,0
-¿Podéis describir este calzado?,3
-Es un zapato de señora.,4
"A la moda, aunque nunca he visto la moda.",4
-¿Y el nombre del zapatero?,3
-¿Preguntáis mi nombre?,3
-exclamó después de largo silencio.,4
-Precisamente.,0
"-Ciento cinco, Torre del Norte.",4
-¿Nada más?,0
"-Ciento cinco, Torre del Norte.",4
Y dando un suspiro se absorbió nuevamente en su trabajo.,4
-¿Sois zapatero de oficio?,4
-le preguntó el señor Lorry.,0
"El interpelado miró a Defarge, como invitándole a contestar, mas en vista de que
no lo hacía, lo hizo él diciendo:
-No, no es mi oficio.",4
He aprendido aquí.,0
Lo aprendí yo solo.,0
Pedí permiso...,3
Hizo una pausa como si no estuviera resuelto a continuar y luego añadió: -Pedí permiso para aprender yo solo.,4
"Lo conseguí al cabo, después de muchas
dificultades y desde entonces hago zapatos.",4
"Y mientras tendía la mano en espera de que le devolvieran su labor, el señor Lorry
le preguntó, mirándolo con fijeza:
-¿No os acordáis de mí, señor Manette?",4
"El zapato cayó al suelo, en tanto que el pobre zapatero miraba al que le preguntaba.",4
"-¿No recordáis tampoco a este hombre, señor Manette?",4
"-preguntó el señor Lorry,
apoyando la mano en el brazo de Defarge.",4
-Miradlo bien.,0
Miradme también.,0
"¿No vuelven a vuestra memoria las imágenes de los que fueron vuestro antiguo banquero y vuestro criado, ni recordáis vuestros antiguos negocios, señor Manette?",4
"El cautivo de tantos años miró fijamente al señor Lorry a Defarge y sus ojos dejaron asomar algunos destellos de la antigua inteligencia, pero quedaron pronto nublados.",4
"Y eso ocurrió nuevamente cuando los ojos del desgraciado se fijaron en el hermoso rostro de la joven que, deslizándose junto a la pared avanzaba tendiéndole las manos, en su deseo de estrechar contra su pecho aquella cabeza de espectro.",4
Pero nuevamente quedó apagado el destello de inteligencia.,3
"Dando un suspiro, el zapatero reanudó su labor.",3
"-¿Lo habéis reconocido, caballero?",3
-preguntó Defarge en voz baja.,4
"-Sí, por un momento.",4
"Al principio no lo creí posible, mas luego, por un instante, he reconocido perfectamente el rostro que tan familiar me fue.",4
Pero retirémonos un poco.,0
"La joven, mientras tanto, se había acercado más a su padre y se situó a su lado, en
tanto que él estaba absorto en su labor.",4
"Por fin, tuvo necesidad de cambiar de herramienta y al hacerlo sus ojos se fijaron en el extremo de la falda de su hija.",4
Entonces levantó los ojos y vio su rostro.,4
"Los dos hombres se sobresaltaron, temiendo que el desgraciado pudiera herirla con su cuchilla, pero la joven les hizo seña de que permanecieran quietos y ellos la obedecieron.",4
"Se quedó mirándola, asustado, y pareció como si sus labios quisieran articular algunas palabras, aunque permanecieron mudos.",4
"Luego, tras unos momentos en que su respiración fue jadeante por la emoción que sentía, exclamó:
-¿Qué es esto?",4
"La joven llevó sus propias manos a los labios, y seguidamente cruzó los brazos sobre el pecho, como si en él se apoyara la querida cabeza del anciano.",4
-¿No eres la hija del carcelero?,4
-preguntó él.,0
-No -contestó la joven dando un suspiro.,3
"-¿Quién sois, pues?",0
"Sin atreverse a contestar, la joven se sentó en la banqueta, al lado de su padre, el
cual retrocedió, pero ella le puso la mano sobre el brazo.",4
"Extraña conmoción se apoderó de él, y dejando a un lado la cuchilla se quedó mirando a la aparición.",4
"El dorado cabello de la joven, peinado en largos tirabuzones, caía sobre su esbelto cuello y el anciano, adelantando despacio la mano, tocó suavemente las doradas hebras, pero se apagó la luz que por un momento acababa de brillar en su inteligencia, y dando un suspiro, volvió a engolfarse en su labor.",4
Mas no por mucho tiempo.,4
"La joven le puso la mano sobre el hombro y él, después de dudar de que, en efecto, la aparición fuese real, dejó a un lado la labor, se llevó la mano al cuello y sacó un cordón ennegrecido, del que pendía una vieja bolsita de paño.",4
"La abrió con el mayor cuidado, sobre la rodilla, y entonces se vio que contenía algunos cabellos; solamente dos o tres hebras doradas, que en más de una ocasión rodeara a sus dedos.",4
"Tomó nuevamente los cabellos de la joven y murmuró:
-¿Cómo es posible?",4
Son los mismos.,4
¿Cuándo ocurrió?,0
¿Cómo?,0
En su frente se advertía la concentración de sus ideas.,4
"De pronto, tomó la cabeza de la niña, la volvió a la luz y la miró con la mayor
atención.",4
"-Aquella noche en que me llamaron, ella apoyó la cabeza en mi hombro...",4
